"date","VIX.Top.1","VIX.Top.2","VIX.Top.3","VIX.Top.4","X10M.Top.1","X10M.Top.2","X10M.Top.3","X10M.Top.4","Equal.Weight.B.H"
2009-07-03,0.00319119006470792,0.00362649669942461,-1.32409198166925e-05,0.000214870935573402,0.025124649166254,0.0239236020019291,0.0209606426614143,0.0229951854504051,0.0129161972959162
2009-07-06,-0.0323686052039764,-0.0138837460649326,-0.0180237012497699,-0.0210084319055062,-0.07821000518587,-0.0800511884342986,-0.0697323209344364,-0.0723467189797959,-0.0518283188462845
2009-07-07,0.00537971276915816,0.0200613967645811,0.0155471365533006,0.0146597302694216,-0.0116151486137999,-0.00536482987629738,0.0134435499216565,0.0116743033450375,0.0082257361101733
2009-07-08,-0.0243139063683985,-0.0173691941032889,-0.0233857896103459,-0.0248799037441252,-0.0329357194877923,-0.0369499015085388,-0.0237438088472639,-0.02722891934226,-0.0306620430398911
2009-07-09,0.00282233102594409,0.0051407190496332,0.00116311683990648,0.00213007478265767,0.0123602570757992,0.00725677845667871,0.0075182733603086,0.00537426000742755,0.0040593253590738
2009-07-10,0.0145433424153227,0.00473246647532094,-0.00169341894377343,-0.00404865758074169,-0.0267695607740892,-0.0247860022244702,-0.0245201116887518,-0.023799166917092,-0.0175659882786956
2009-07-13,0.0104849460402805,0.00407444558435927,-0.0114506064201269,-0.0151345522500456,-0.0043598287236648,-0.00135924877030602,-0.00698285879743984,-0.00682427388895029,-0.0169308007728972
2009-07-14,0.0296121327906678,0.0207153219941698,0.0308397507281201,0.0315461258570307,0.0354487554550162,0.0349934739899392,0.0400132242048574,0.0440049304440878,0.0399997308105668
2009-07-15,0.0187013525583768,0.0156337370555838,0.021660413427776,0.023204043290015,0.0304992387787348,0.0287406897886295,0.0276548724232664,0.0294780259169978,0.0346193111898907
2009-07-16,0.00156310753083799,0.000770227169312854,0.00484201611996626,0.00415822574673236,-0.0111659454380985,-0.00747842468670612,-0.00768291302543896,-0.0077867412558415,0.00143350827721226
2009-07-17,0.0381673223730492,0.0311517934640274,0.0263496038127006,0.0219449531947959,0.0358293303192994,0.0409637881849455,0.0375430668424593,0.0384407125991136,0.029032151960468
2009-07-20,0.0846962924667281,0.0431407729614746,0.0337658813570881,0.0305263249066665,0.040403868187026,0.040887228801879,0.0365666248648369,0.0335799893190107,0.0254086879511267
2009-07-21,-0.020043636498252,-0.0142259063920392,-0.00841441142613967,-0.00784381223931707,-0.0104846401169404,-0.0118692427872906,-0.00480788759347158,-0.00582783488219477,-0.00405003864781123
2009-07-22,-0.0193439170428573,-0.0111994515397524,-0.00821813111637393,-0.00158740002852867,-0.00886676338295012,-0.0112197460673752,-0.0148090037124604,-0.0170720010112957,-0.00997677241936316
2009-07-23,0.0183362986967648,0.0258873985149642,0.0281122253619354,0.024184014196752,0.0182497485270872,0.0189446947814448,0.023469106675704,0.0220679710342447,0.0241743763661057
2009-07-24,0.0177247870401238,0.0149855410232445,0.0200688991255512,0.0159586527819096,-0.0143519156673165,-0.0130601052673774,-0.00396244294387368,-0.00517606021416389,0.0116841417382777
2009-07-27,0.00336148899791833,0.0189855779404564,0.0136582298166058,0.0137694212130404,-0.000312994256222443,0.000730593533103618,0.00348956670157829,0.00420871523381852,0.00902234679844031
2009-07-28,9.72422559277764e-05,-0.0076879423768777,-0.00577443798383096,-0.0038299731309975,-0.0122305824515123,-0.0119339499733738,-0.00465000573157607,-0.00419022185488513,0.00567695539835726
2009-07-29,0.00994089634751938,-0.00270716543547,-0.0106784569358008,-0.00773294929408017,-0.00520975590017514,-0.00864571755411825,-0.0123440572203967,-0.0111224078543289,-0.013553044221253
2009-07-30,0.0394890967731583,0.0315490984438334,0.0209219256233125,0.0160772692020838,0.0179516904282508,0.0204303377808909,0.0208135992766389,0.0214499289949281,0.0105107312840638
2009-07-31,0.00866642850527266,0.0183790475378174,0.0168107182230471,0.0153969129526667,0.0291631980287037,0.0250554618434752,0.020594631510917,0.0200735753344495,0.0130361444195772
2009-08-03,0.0398913206023538,0.0257326669736153,0.0302435210073457,0.0255199468368255,0.0113492243252648,0.0256202724638093,0.0211831900340469,0.0181558958617544,0.0169045195047194
2009-08-04,0.00522553734806674,-0.00252341086423996,-0.00564836534152476,-0.00286832702744472,0.00547178791479541,0.00534866263143108,-0.00112702069731163,-0.00341335529212039,-0.0046523479501902
2009-08-05,-0.0115491651205938,0.00209426631893544,-0.00516692568044256,-0.00236978606125091,0.00602163279632406,-0.00276376616213486,-0.000229941414242115,0.00376196837893458,0.00151040961335933
2009-08-06,-0.0445562602195327,-0.0321523217718468,-0.0342933814187728,-0.0340454472933021,-0.0333016449168899,-0.0389289525682113,-0.0327860730400539,-0.0295266506110807,-0.0205868870100721
2009-08-07,-0.0376276449854362,-0.0232637156865089,-0.0268874833336616,-0.0251165583204593,-0.0198037832808521,-0.0287157141331442,-0.024748720305483,-0.0207864868260076,-0.0214970241672908
2009-08-10,-0.0427574890377995,-0.00684591925358025,-0.00993583865042354,-0.0189219227668686,-0.0458801751162037,-0.0443188320770016,-0.0335756419879348,-0.0179153188582913,-0.0120146197699894
2009-08-11,0.0267913896828751,0.0156481747196423,0.0177188013460354,0.0124057588250691,-0.00353336873782972,0.0116290104725227,0.00961176889642179,0.00833506661141872,0.0069667134139991
2009-08-12,0.00154565061107115,-0.00789270821988947,0.00237786456131857,0.00429270729070738,0.0100372354788738,0.00579144304497248,0.00201796628206918,-0.00281929205116063,0.00164560292366737
2009-08-13,0.045787523876746,0.0328961146642673,0.0451282557915604,0.0415490661528828,0.0308114972368501,0.038299510556798,0.0339785302121249,0.0304850740220408,0.0343931997810291
2009-08-14,-0.00998669203695712,-0.00955205176891899,-0.011661565389503,-0.0129896799594889,-0.0169740236694469,-0.013480357853202,-0.0103935809847868,-0.0100745386138103,-0.00440366205607105
2009-08-17,-0.0473751107345068,-0.0382363487873191,-0.0516021346714854,-0.0480485471471526,-0.0373877845741541,-0.0423814476543305,-0.0415232821013923,-0.0384168582860771,-0.0384310144563455
2009-08-18,0.01686410868071,0.0116388048331888,0.0159635010327388,0.0143500834725764,0.00950983079208911,0.0131869697363995,0.0144457601866402,0.0124376953863971,0.0161867222028576
2009-08-19,-0.0190019125172466,-0.0159529960958334,-0.0169568178604029,-0.0198015525370131,-0.0283357565668438,-0.0236688345420452,-0.0216627779141596,-0.0194731033542247,-0.0127653070846049
2009-08-20,0.0264386637592109,0.0189657648006437,0.0174229119532399,0.016321815449836,0.0130185259396245,0.0197285948494177,0.0167668773100461,0.0154483744430537,0.0117685107084891
2009-08-21,0.0225591818199768,0.0210059064203963,0.0260341919164979,0.0218501871945648,0.00929817302876557,0.0159286774243712,0.0131953681050695,0.0147596838340061,0.0143420273354191
2009-08-24,0.028317333312738,0.0272231188205583,0.0353930983549368,0.0321102678510641,0.0222617763394461,0.0252895548260921,0.0218828411559129,0.0229443569490293,0.0234949780069322
2009-08-25,0.00384541723152498,0.0141286220265333,0.0122185688201277,0.00919294617603855,0.000116078243771245,0.00198074773764811,0.00528854719347094,0.0100693671004886,0.00423191039919934
2009-08-26,0.00219591119091711,0.0162167349604431,0.0146472119469389,0.0128784957203792,0.00757234704070009,0.0048841291158086,0.00442272718454924,0.0108764350709042,0.00897504861792165
2009-08-27,0.00110861434405107,0.00293060938563861,0.000721354657671128,-0.000265331462214274,-0.00322538982187048,-0.00105838773890971,-0.00289489525615035,-0.000983020335306228,0.00138343771375708
2009-08-28,0.0144370411522787,0.00386660532402877,0.0148158543160275,0.0158159211621956,0.0188161217007001,0.0166265814264894,0.0124802653911833,0.00768424141733218,0.00779180149011823
2009-08-31,0.00831033075925047,-0.00673137757404757,0.00649287491950927,0.00579428994529488,0.00369853502265172,0.00600443289095109,0.00291360468378884,-0.00325806796399478,-0.00190158784434802
2009-09-01,-0.0349265505984767,-0.0252780872105538,-0.025133853412586,-0.0213534804199904,-0.018342340120958,-0.0208099304313528,-0.0255154704870608,-0.0131547997945638,-0.010889346542481
2009-09-02,-0.0207792657185369,-0.010775051671237,-0.011926001378173,-0.00767761817129406,-0.0129148845614451,-0.00837740720990438,-0.0125113600461152,-0.0121710285786739,-0.00332287742565805
2009-09-03,0.00199657225648009,-4.9919555625888e-05,-0.00141215771670663,-0.00149346616294838,0.000798744627912074,0.00410197935135426,0.0034001769863962,0.00184899796351226,0.00161044154986067
2009-09-04,0.020031740433786,0.0124205958716275,0.0135950318617143,0.0097824812827503,0.01242363244694,0.0221847968487987,0.0214671113771278,0.0228705557470452,0.0119508750131959
2009-09-07,0.0583791446253845,0.0393908373400307,0.0394764626553258,0.0409210130462269,0.0223378725304164,0.0295283480114689,0.0391452802161074,0.0352379840859292,0.0233773567410943
2009-09-08,-0.00893455074073468,-0.00619104614051014,-0.00558695040379464,-0.00464290787017163,0.000232009062000937,0.0131218722945962,0.00576973128281921,0.00205633519591114,-0.00101139619005231
2009-09-09,-0.0167776386050497,-0.00613641095821821,-0.00665520594351232,-0.00761361516198253,0.0031279847182426,0.00164751730851509,-0.00449420132933983,-0.00573954723345782,-0.000842789918070426
2009-09-10,-0.0228133695397097,-0.00649660703653998,-0.00849856105027354,-0.0101145992444298,-0.0102728197036831,-0.00170877458858548,-0.00874363957229355,-0.00901051959653909,-0.00252250625381214
2009-09-11,-0.0149407345146406,-0.00919267931179663,-0.00851163231403621,-0.00775334284134988,-0.0125645923808477,-0.00925480566171477,-0.0111501152793567,-0.00820710558189863,-0.000428391390748933
2009-09-14,-0.00837599693518609,-0.00606195222435613,-0.0075749766073662,-0.00656416477577229,-0.00518443000845503,-0.00537635973558026,-0.00637623880211554,-0.00284605615027492,-0.00155828453521434
2009-09-15,0.0399332689437177,0.0261687850094933,0.0267958498531373,0.0265570181457236,0.0101290970203807,0.0207561409162346,0.0271485169253956,0.0254076096857625,0.0191161058637196
2009-09-16,0.0211418632533478,0.0131171256472247,0.0124785314664158,0.0134797399052669,0.0181402676546458,0.0293017972000085,0.0265818192177882,0.0261322204462071,0.0135324122808735
2009-09-17,-0.00993864827768676,-0.00767169173973831,-0.00495776023659589,-0.00321558815900327,0.0172219123668567,0.00764739445453644,0.00178538021046204,0.0037708488450526,0.00258324816677492
2009-09-18,0.0108735593786538,0.00873180796480599,0.010052628349621,0.00625391142709175,0.0297718549821471,0.0142488409924687,0.0131237471211971,0.0157948948983422,0.00530923366207758
2009-09-22,0.0143751755588968,0.00737335570464581,0.00900311762845825,0.00903449730684996,-0.00694451208228231,-0.00318041423093757,0.00267144903234055,0.00470452805066898,0.0088029622696915
2009-09-23,-0.0251828443908715,-0.0137647018073812,-0.0163479125708846,-0.0126311228204016,-0.0189947494720047,-0.0125512797917197,-0.0167618013247703,-0.014688479525734,-0.00933080859154354
2009-09-24,0.00661709415991307,0.00841035767277054,0.00791940918158122,0.0102687581830926,-0.0025261277594113,-0.0079674980857754,-0.00310596733721258,-0.00390985485865819,0.00552544236236388
2009-09-25,0.0063743961753624,0.0191141435200957,0.0131310626314634,0.0136300517873424,-0.000878699391258508,-0.00843176877209212,-0.00349638045627395,-0.00325064486803819,0.00588002725372988
2009-09-29,-0.00748865979381441,0.00166410282099938,0.00186604447737023,0.00127714831837492,0.000969760201710246,-0.000259480442062143,-0.00266920689264623,-0.00164205439739673,0.00676757947532215
2009-09-30,0.0134948729454389,0.0137789081300269,0.0139510062094124,0.0127521595091457,0.00734299258685134,0.0115617554012066,0.0122061279159507,0.0144223768363888,0.0141611140811429
2009-10-01,-0.013346423202025,-0.00285313420540789,-0.00133909103901512,0.000743991097296436,-0.00253298378375838,-0.000421994244993977,-0.00389680389733765,0.000488180296632557,-0.000397212841564847
2009-10-05,-0.0194814205269697,-0.0150022986557914,-0.0221919961550129,-0.0201168976393653,-0.0282727471921628,-0.0324220691728093,-0.0281085196241961,-0.0295278509124755,-0.0172952390982101
2009-10-06,0.00402832995445079,-0.00202761362723314,-0.00375891068204903,-0.00539314132194157,0.0196320892645423,0.00620529223643074,0.00547963814243742,0.000766947113905708,0.0012417328338171
2009-10-07,-0.00977474170031978,-0.0195654849981508,-0.0109384655722748,-0.0063870877128975,0.0219102379355771,0.0141129056075271,0.00615035650491147,0.00517701797475928,0.00224395845195835
2009-10-08,0.0133768082359562,-0.00262064279692981,0.00567971388202952,0.00486284348173635,0.0149203719389039,0.0186003995894261,0.0168592024716028,0.0148130761389064,0.00583150596614475
2009-10-09,-0.0162250801127622,-0.01457980746468,-0.0121045476044771,-0.00887879286826143,-0.0110165994130594,-0.00908531364856541,-0.0114652358032977,-0.009232788148307,-0.00816948213931839
2009-10-12,0.0123421126031,0.0210573129303848,0.0189089550956683,0.0137291516971735,0.0166962246873223,0.0156542320567787,0.0145501922388858,0.0101210757477323,0.0181418637572609
2009-10-14,0.0178561471524956,0.0149364325299732,0.0147141784680454,0.0123640943252007,0.0401840581725981,0.0272268642583939,0.0241032918897612,0.0169479547111126,0.0133429546018299
2009-10-15,0.000686377185209031,-0.00483576838733601,-0.00231739951152954,0.00355867089580558,0.0202551624358804,0.0114872503379819,0.00788695928705763,0.00732492442436022,0.00449780081025592
2009-10-16,-0.0102080904752399,-0.00327700387209634,0.00911788519419691,0.00963317981722242,-0.00990932920802712,0.0119991670593781,0.00459674788117215,0.00294838318651411,0.00841147536472233
2009-10-17,0.00349743629785793,0.00479961819316999,0.00274425046470494,0.0033179914837724,0.00784925608930398,0.00324138554853942,0.00332673579831226,0.00493512488819678,0.00262412878315232
2009-10-20,0.0055893633507651,0.00748699712842416,0.00855115106873453,0.00455756846660438,0.013468267212144,0.0120738630807496,0.0099123631707548,0.00511108563422566,-0.00312551073460027
2009-10-21,-0.0244771365103316,-0.00621978868224171,-0.00316093103360019,-0.00276725541402709,-0.00991119231749815,-0.00347720402690765,-0.0104771815213823,-0.0127276324142425,-0.0111032395551124
2009-10-22,-0.0105097909609189,-0.00928087192649402,-0.0220809520167431,-0.0183187337279687,-0.0222868362606353,-0.0349839742289383,-0.0268259131395985,-0.0277289543067785,-0.0179574835380703
2009-10-23,0.00636283171061658,0.0123751511906993,0.00759294924704945,0.00818598710307233,0.00991596232900016,0.00397225384437494,0.00476911313312215,0.00343094358026338,0.00861004638442927
2009-10-26,-0.00117158977763032,0.00294118410241728,-0.0131781108242203,-0.00974935029199278,-0.0111768630459397,-0.0282967818617176,-0.0192550511670219,-0.0174797612813153,-0.00926296694644805
2009-10-27,-0.0155841393999606,-0.0103235251403199,-0.0278720946480133,-0.0305596629671796,-0.0437314836792643,-0.0533503586713323,-0.0407616189142084,-0.0364282944936068,-0.0301887290376263
2009-10-28,-0.0105854038891908,-0.00204047933166052,0.00227166380049019,0.00138734112541211,-0.0121165876820821,-0.00061031880864526,-0.00393534716882712,-0.00373798818897902,-0.00272723779651146
2009-10-29,-0.0112581493649381,-0.013327080901602,-0.030838934510218,-0.030140473149125,-0.0260123675651531,-0.0459375046463016,-0.0343777195525137,-0.026364233942459,-0.0176969043627538
2009-10-30,0.0111310084500431,0.00164284644091917,0.00193919436739032,0.0023795783923577,0.00340138491781983,0.00296663756907622,0.00568809452939852,0.00601953744500205,-0.00315538191206429
2009-11-03,-0.0327852559555639,-0.0289990198651472,-0.0235683749414195,-0.0275262980581037,-0.0513263044632295,-0.0317451416394571,-0.0342967835623569,-0.039406397650354,-0.0336554555545719
2009-11-04,0.0261220378846918,0.022904017449726,0.0220199149343441,0.025456630254378,0.0464623754127813,0.0348518827083719,0.0351568472104079,0.035894752566878,0.0289501369927575
2009-11-05,0.000666242611012891,0.00679554221946188,0.00857309090659471,0.00742018830078534,0.0248134435726757,0.021923154975993,0.0159359301451144,0.0118169861203816,0.015677382653708
2009-11-06,0.0271114459894513,0.0231979206557635,0.0189112672779964,0.0154182856513472,0.0136201974823342,0.00685636260380318,0.00621735532633523,0.00609799458494681,0.0134325145430156
2009-11-09,0.0469229332835384,0.0284368392039679,0.0229177499321595,0.0192695201184842,0.0244182261813799,0.019260395141972,0.015615206987134,0.0126247767726589,0.0212191578345152
2009-11-10,0.00653824593589158,-0.00252291479988398,-0.00401182150197613,-0.00521718327319762,0.0057100493714215,0.00238094124702559,-0.00135712869760363,-0.000814357822478101,-0.00442668622803097
2009-11-11,0.0115789846744265,0.0164099389325159,0.0176262103240558,0.02280494689281,0.0335325208990103,0.0268717014394045,0.0306948531592939,0.0283960264414788,0.0206352305240385
2009-11-12,-0.0280305305305306,-0.0152437411825015,-0.0118168980884665,-0.00636419242718633,-0.0225525116036064,-0.016848257054944,-0.00790086318441123,-0.00678817074831606,-0.0102057237968129
2009-11-13,0.00179969567377891,-0.00204078190710283,-0.00152789215897287,0.00204638624580103,0.0178053389401964,0.0185316070379873,0.0166108118453658,0.0112920753214913,0.00282596696024393
2009-11-16,0.0153868691178058,0.0120954145409314,0.0107744844723924,0.00766878968360535,0.02276075170406,0.0268568495187126,0.0173551347848898,0.015435526116538,0.01281637204959
2009-11-17,0.00135667008365292,0.0014583702592581,0.00108507227035755,0.00566960432069785,0.00901248324807336,0.0043647223220345,0.00938421503859591,0.00675108416561773,0.0013308763135933
2009-11-18,-0.00592233475978265,0.000431712712641807,0.00168198426656344,0.00172162943651979,0.00895521127414844,0.00409293343933426,0.00334214394168579,0.00407537195815089,0.00223124182023458
2009-11-19,-0.0196959911309558,-0.0139379646737012,-0.0119454770107216,-0.0120203621441875,-0.0171194173538153,-0.0151503671884043,-0.0141819173071313,-0.0141837383703227,-0.0148469294246744
2009-11-20,0.0278368591971612,0.0197539037212001,0.016296937454233,0.014351361285747,0.0182863469891832,0.0119207605516601,0.0107853846278698,0.0141547096691789,0.0108156433982065
2009-11-23,-0.00207942179960829,0.0061965620634038,0.00879061663919341,0.00625559865759931,0.0199737363767911,0.0127351441146778,0.00804027764739087,0.0088325451179592,0.00661056663374401
2009-11-24,-0.00100647380133523,0.00156093035958299,0.00201315422079673,0.0028858312668906,-0.00588585017835908,0.00366873699377185,0.00428044546423863,0.0046430399577487,0.00129004575915604
2009-11-25,0.00688787521326839,0.00399844686593975,0.00126852105608529,0.000522382232567897,-0.000474315799459335,0.00149319362361933,0.000423451003084792,0.0032379886217318,-0.000764135858230159
2009-11-26,-0.0239061953977621,-0.0182430492455454,-0.0128112236493902,-0.0146445578238893,-0.0138153293210558,-0.0136291189719431,-0.0158009327637576,-0.0115898762876432,-0.0139820477064557
2009-11-27,-0.0120179058039325,-0.0111560637480431,-0.00805238198209017,-0.0108826126569977,-0.0133456629210662,-0.0082930059408618,-0.0119864388544814,-0.0131164008118761,-0.0104386113106981
2009-11-30,0.00378270435988615,0.00652010713932338,0.00794785425358587,0.0107903356205969,0.0406909186520894,0.0247123861456747,0.0229141840043265,0.0229549031961205,0.0149532671305244
2009-12-01,0.0179444227109541,0.0191711782133797,0.0218960642334371,0.0227502053489929,0.0204444227109541,0.0237237309076606,0.0176954226933449,0.0205397886690867,0.0210252503947142
2009-12-02,0.00171316300206859,0.00551306558194187,0.00389402397967187,0.00339807512854284,0.00171316300206859,0.00741568796060688,0.0030011348206009,0.00457090478968927,0.00604568691059379
2009-12-03,0.0133370275431248,0.0109844672908991,0.0126214874145409,0.0142860593863554,0.0133370275431248,0.0059610900880176,0.00715599307123342,0.00593611173470115,0.00654590977541359
2009-12-04,0.00442191523219959,-0.00176054060253888,0.00205337655529854,0.00370368039311517,0.00442191523219959,-0.00603682947316775,-0.00306142422780102,-0.00219497466029828,-0.00101047070431829
2009-12-07,-0.0346144430844553,-0.0205658065149342,-0.0172099651294293,-0.0151011803969822,-0.0346144430844553,-0.0212007777067753,-0.0133406168740947,-0.0135899983894872,-0.00710338208677775
2009-12-08,0.0219900598437974,0.0135342727658507,0.00897963194998116,0.00657615460036823,0.0219900598437974,0.0144301386651259,0.0131299429491414,0.0149266391770712,0.0124486795324463
2009-12-09,-0.0242343039758628,-0.018569473208282,-0.012733430224633,-0.00987312022838124,-0.0242343039758628,-0.00758125000898302,-0.00242414501264254,-0.00313234628572909,-0.00631615800201657
2009-12-10,0.00768133837556761,0.0067504035019379,0.00336888866118875,0.00190831011230488,0.00768133837556761,-7.36234022449267e-05,-0.000694762067820635,0.000207726743821995,0.00353531651704201
2009-12-11,0.00730786079534562,-0.0045595645448378,-0.00498134486692795,-0.00482797689718018,0.00730786079534562,0.0053562708537862,0.00288234202679449,0.000287637807712404,-0.00508811290097198
2009-12-14,-0.00557941548408047,-0.0073669404675743,-0.00332219751322497,-0.0018322118666145,-0.00557941548408047,0.00102569652369222,0.00290709655352102,0.00226235943707354,-0.00377087302560119
2009-12-15,-0.00513912933072413,-0.0175940969094168,-0.0114042331639709,-0.00894458182601848,-0.00513912933072413,-0.0125459896785415,-0.00916046077081996,-0.0096496824434136,-0.0139593993420938
2009-12-16,0.00393604284877935,-0.000957865955838577,0.0015171583117386,0.00294047423450977,0.00393604284877935,0.00533601685515761,0.00911244553474703,0.00616608362518453,0.0014247823951999
2009-12-17,0.00703611482164557,0.00723346302166683,0.00931618981256266,0.00974246009983315,0.00703611482164557,0.00496640614318,0.00656611082936975,0.00274045916530216,0.00544762749807902
2009-12-18,-0.0113770931306642,-0.0113742703640131,-0.00280820571688785,0.000805403887050166,-0.0113770931306642,-0.00498666720477564,-0.00386689303812363,-0.00616013490477271,-0.00485444435349729
2009-12-21,-0.0187638707323746,-0.00961686905513509,-0.00910019523271425,-0.00844104472114671,-0.0187638707323746,-0.0170379854839497,-0.0115837518507056,-0.0111010987460424,-0.00549435210468241
2009-12-22,0.0301422944331873,0.0210111063488053,0.0124733638930736,0.00901019688285601,0.0301422944331873,0.0184009494014539,0.011006249461882,0.0102881713742393,0.00708344678543077
2009-12-23,0.0418122029956087,0.030137064901566,0.0236781703993618,0.0203961975910802,0.0418122029956087,0.0284699578131796,0.0282607492220028,0.0283628548498909,0.0193664873365855
2009-12-24,0.0120000076984814,0.00897023822485865,0.00598638854561817,0.00482481059768808,0.0120000076984814,0.0133100495927209,0.00971860073636832,0.0088307548316322,0.00567598886192925
2009-12-29,0.00502835581893346,0.00269241420886179,-0.00392072677232406,-0.00551373939709646,0.00502835581893346,0.00233852462562856,-0.00136479900531102,-0.00147527043736176,0.00139729083355901
2009-12-30,-0.00631644280951138,-0.0032289664814224,-0.0030851660355522,-0.00298099042962913,-0.00631644280951138,-0.00331343633350323,-0.00147616988743845,-0.00120000667254477,0.00110083424814202
2009-12-31,0.00741920003656271,0.0069852985282316,0.00394895761342891,0.002493262402571,0.00741920003656271,0.00768638671603972,0.00668400024373901,0.0049281865821334,0.00429463129677472
2010-01-04,0.0179709651809006,0.00936249005579601,0.011245567697165,0.0090152037976041,0.0179709651809006,0.00921670758275559,0.00951692836806212,0.00789787687863405,0.0110351424146316
2010-01-05,0.0432568840559526,0.0245745141457678,0.0198397671418007,0.0165738439511592,0.0432568840559526,0.0271330643763594,0.0201536722814283,0.0174716573131852,0.0112227175889497
2010-01-06,-0.0141966672718405,0.00127548271439748,0.0110151680222187,0.0128072371141105,-0.0141966672718405,0.000613382861271994,-0.00459383520303351,-0.00331505633619286,0.0052329993776808
2010-01-07,0.00203666723240747,-0.00170116097618589,-0.00535169269729507,-0.006068224098772,0.00203666723240747,-0.00287704237632308,-0.00890311853942131,-0.00670806505706387,-0.00292956574158125
