"date","NIFTY500_MOM50_TR","Momentum","Mom.Skew","Mom.Skew.LIQC"
2016-06-30,0.0266946767277592,0.125006801990183,0.123569728084892,0.123871778268924
2016-07-29,0.0655419249374971,-0.0300089432403707,0.0053990432165254,0.0107799343252493
2016-08-31,0.0380401912812738,-0.0778087913024629,0.0780836980578075,0.0861417414883714
2016-09-30,0.0037909248519159,0.0440788147744384,0.0305762463547894,0.0305730175661543
2016-10-28,0.0504349969562292,0.0995241905865336,0.127184228602993,0.0987676680490317
2016-11-30,-0.0738134211386168,-0.173054176636379,-0.136822828353636,-0.115758877215977
2016-12-30,-0.0488666159361439,-0.0058574827907627,-0.0332457636316359,-0.0353261424324106
2017-01-31,0.136072748448944,0.11688444988823,0.110224954847084,0.123082640518791
2017-02-28,0.060991785851729,0.0542518446725035,0.0423408190107188,0.0401361865343333
2017-03-31,0.0551368852465108,0.0377740713865931,0.0757419757005529,0.0706068774817852
2017-04-28,0.0490483791662029,0.0690788273803793,0.0580590967072825,0.0519994603118736
2017-05-31,-0.0150315000073868,-0.014895103828267,-0.00719828186883198,0.0126754062699768
2017-06-30,-0.009948044103541,0.0565981056615621,0.0277462164704818,0.0304265287697205
2017-07-31,0.0716078524805661,0.070470409777696,0.0866910139464776,0.090986173063623
2017-08-31,0.0409723560936108,0.0647278880740194,0.0596477516226042,0.0575899115446463
2017-09-29,-0.00498153683189062,0.0487461390057058,0.0634868732173397,0.064909635339311
2017-10-31,0.0988472075398659,0.245798455017277,0.208608908933013,0.162914665776445
2017-11-30,-0.00523021942193203,0.0343019176458663,0.0508602422067757,0.081174788794893
2017-12-29,0.0738118061431987,0.0369870640131222,0.0247256812234811,0.0391531868032402
2018-01-31,-0.0271955713316238,0.0295238200881349,-0.00840003072234619,-0.0179546646210326
2018-02-28,-0.0414477819775384,0.0120981519241148,-0.0252903802522755,-0.0393742721797089
2018-03-28,-0.0329259369050376,-0.0465033185889551,-0.0546878470926779,-0.0619009610548593
2018-04-30,0.110593001297619,0.0926252544676032,0.0832216165997957,0.0832216165997957
2018-05-31,-0.0625828541513621,-0.0815512500952089,-0.0509215927778667,-0.0465637505067463
2018-06-29,-0.0324622756864241,-0.0888826237000778,-0.119874404387478,-0.116772779372049
2018-07-31,0.0632032793276094,0.0464976560387189,0.0704461212483045,0.0428220461631974
2018-08-31,0.0629141084317635,0.0366782795621117,0.00429798587678709,0.013379094362344
2018-09-28,-0.111412654525983,-0.18180851358489,-0.154284146807677,-0.154284146807677
2018-10-31,-0.0269880017915904,-0.0178869621928914,-0.0761502358783693,-0.0753214515632602
2018-11-30,0.0192012691274273,-0.0811025803228628,-0.0254998102516939,-0.0279250176692453
2018-12-31,-0.0124323111548412,-0.0162964555706521,0.00454146199423899,-0.00414619608989275
2019-01-31,0.0310053107989408,-0.0471166491917339,-0.0640498874172137,-0.0605340247050785
2019-02-28,-0.00407631785633911,-0.0304601176282949,-0.041252040965002,-0.0205946045742483
2019-03-29,0.0436429334028183,0.0431016322662736,0.0457515743286263,0.0459492137550366
2019-04-30,0.0280400624401369,-0.00526009818662898,-0.00223009997962986,0.0129774792607709
2019-05-31,-0.0188803940816825,0.081173348832055,0.0589399245797289,0.0794474482908225
2019-06-28,-0.0111391140625567,-0.0239994337411812,-0.0653020406969473,-0.0535557490718653
2019-07-31,-0.0823622192020858,-0.118886058509537,-0.0845538814518895,-0.0910924674058275
2019-08-30,-0.00628326915881061,0.0147918114381793,0.0166551705544298,0.0163710904589627
2019-09-30,0.0507923030812087,0.0508746588500524,0.128140731308291,0.115898294464031
2019-10-31,0.0329767076997303,0.0287331483581228,0.0168230942889112,0.0109661084022976
2019-11-29,0.0114579530411758,0.0256838911506811,0.0174424845594654,0.034945327967167
2019-12-31,0.0111093844541355,-0.0295478064704845,0.025238612013025,0.0311217895832234
2020-01-31,0.0291711047652647,0.0438962738271638,0.0582636608430902,0.0590896915250823
2020-02-28,-0.0320025863241237,-0.001212529717731,0.00634917456807305,0.0263284789386531
2020-03-31,-0.224095333153316,-0.296147823817872,-0.325557674143616,-0.322821148197567
2020-04-30,0.158483534521322,0.181899992316811,0.127900477359185,0.14049715194923
2020-05-29,-0.0198510140168445,-0.0199940652789864,0.0148067972985106,-0.00694171119733211
2020-06-30,0.0618573202978523,0.111042176411139,0.158457734833184,0.161774789580696
2020-07-31,0.0752149566347338,-0.0382854263331031,0.118346089337897,0.100846554821916
2020-08-31,0.0184285845479855,0.214155551262063,0.181979915857791,0.12308053284846
2020-09-30,0.0356876069817171,0.00990789652304636,0.0428800908644504,0.0536372677156467
2020-10-30,0.00751866529008249,0.0442565176376648,0.0137666119186648,0.0167269282458182
2020-11-27,0.0616858067443056,0.0932931693994696,0.0867988659086718,0.0833015824257635
2020-12-31,0.0639684819247535,0.0685074262096876,0.150464755485337,0.168395789586302
2021-01-29,-0.00674540238078303,-0.0314342908987458,0.00965502995568834,0.00710802610662276
2021-02-26,0.104316709718192,0.13222274396137,0.125265775037599,0.117419218018254
2021-03-31,0.0546336359644901,-0.0412738831468856,0.00919216192488514,0.0104515635399047
2021-04-30,0.0873420280868915,0.0924199528766414,0.118088773781654,0.115435666895281
2021-05-31,0.0505419752806566,0.142802563515374,0.205532549193073,0.205532549193073
2021-06-30,0.0451495663460977,0.114813227555729,0.0715249739581274,0.0713757235142927
2021-07-30,0.0354546076247937,0.0444501640073995,0.133129326566586,0.148383560518661
2021-08-31,0.0692332878802184,-0.060297092262216,-0.0262202457153209,-0.00624681434999752
2021-09-30,0.0438258074497695,0.105217930502182,0.0679309264151495,0.0769242161877022
2021-10-29,0.0520782828092516,0.0183472998766709,0.0299125231112314,0.0412258650802961
2021-11-30,-0.00382847782587015,0.0829908780281901,0.112788989147988,0.124708186700152
2021-12-31,0.0573066978596386,0.197727244289924,0.183554806451334,0.173482347751694
2022-01-31,-0.055474486386299,-0.0215061329552452,-0.0126624411580409,-0.00825145508269598
2022-02-28,-0.055672085416314,-0.152600181799873,-0.170216945961937,-0.173904488146324
2022-03-31,0.0732647346637918,0.129549763731117,0.194491244045256,0.187786986622852
2022-04-29,-0.0559931079252282,-0.056594786421127,-0.0423510939548065,-0.0557116464804676
2022-05-31,-0.0632119828873235,-0.143966049229982,-0.150225370365335,-0.161125557484393
2022-06-30,-0.0767327572303972,-0.0879875144274628,-0.0602863313154489,-0.0602863313154489
2022-07-29,0.102089264011979,0.0845027231792304,0.0455936492726254,0.0455936492726254
2022-08-30,0.0929281279389129,0.124561033737055,0.0299238707785097,0.0299238707785097
2022-09-30,-0.0136730978548798,-0.0245841707140284,-0.103262440572275,-0.103262440572275
2022-10-31,0.0222195094823823,-0.0236915352093415,-0.040539575694136,-0.0137278344015918
2022-11-30,0.00814549476702253,0.0853278539552487,0.0562889957240822,0.057841055842391
2022-12-30,-0.0343340409043433,-0.0526023900761481,-0.0717822073925424,-0.0681592209255825
2023-01-31,-0.0380326456734124,0.00475063944037823,-0.0323792788603712,-0.0323792788603712
2023-02-28,-0.042417336788933,-0.0535674921164354,-0.102071114581886,-0.11379840034228
2023-03-31,0.0174090905459137,-0.00767087451866511,-0.00742949263390102,-0.0176503568193845
2023-04-28,0.0694523339787483,0.0904265074732082,0.0830416224762149,0.0916422673940622
2023-05-31,0.0658677472195883,0.0564134458366023,0.0591960092644956,0.0981162182103903
2023-06-30,0.055005892978208,0.0830939891079145,0.0942886964662017,0.0663882080184666
2023-07-31,0.0593163666125469,0.150466919755146,0.0736264330691299,0.0716061783646611
2023-08-31,0.0232720190780829,0.0746643246851786,0.0876976037275377,0.0864603809659186
2023-09-29,0.0364103989804154,-0.0194980962499385,-0.0314571281906594,-0.036322190847626
2023-10-31,-0.0401600944153175,-0.0558115071067458,0.00506460389835639,0.0235492155974384
2023-11-30,0.109249571469197,0.0804305552922817,0.0618389924759521,0.0883002270255564
2023-12-29,0.0863304564132674,0.0232943286205505,0.0000396187460072195,0.00516418558615372
2024-01-31,0.10534079089093,0.164733964217831,0.0761036539876518,0.0490375082173551
2024-02-29,-0.00925530336376357,-0.0161551242061818,-0.0157896464276349,-0.0318674848519996
2024-03-28,-0.00504148116368497,-0.0593330296940332,-0.0886511095625571,-0.0932756909243595
2024-04-30,0.101550801505714,0.16484355393232,0.186026477597149,0.173131430082237
2024-05-31,0.0338854714489836,0.0312412291805033,0.0341729318340755,0.0158007889006386
2024-06-28,0.0578817371978599,0.0918975932621757,0.104697156703547,0.11240333276997
2024-07-31,0.0505469791583972,0.036822580528852,0.0823106194894703,0.0931220564333033
2024-08-30,-0.0100971288708387,-0.0173454296648416,0.0347396668864759,0.0303581013792227
2024-09-30,0.0122662329722125,0.00669017200891453,0.0740365277513146,0.0579538999512306
2024-10-31,-0.0736256643216245,-0.0332984782586281,-0.043696823628666,-0.043696823628666
2024-11-29,0.00121765836226029,-0.0426672731033412,-0.0699972721265647,-0.0759659893818824
2024-12-31,-0.0336799147063545,0.0702262765695703,0.00131515099092483,0.0083501347443633
2025-01-31,-0.130291090688411,-0.183731758638109,-0.176284744647948,-0.167119372038486
2025-02-28,-0.0972122041136337,-0.133852923189844,-0.145523125514988,-0.133124195878374
2025-03-28,0.0632601014571108,0.124906304711265,0.140659460821863,0.152059848282512
2025-04-30,0.042978453338042,-0.00483906752952179,0.008098613388551,0.000744973837383478
2025-05-30,0.0543387252726895,0.0736582980712479,0.130916829190882,0.0847249620364598
2025-06-30,0.0549602835644296,0.0433072351749728,0.00688404239879703,-0.0318773564362473
2025-07-31,-0.0604184820718485,-0.0469655790685771,0.0869206189536902,0.0869206189536902
2025-08-29,-0.0332370723239418,-0.03415936424795,-0.0193165053385118,-0.00609188851917042
2025-09-30,0.00756170228345243,0.0146595559356368,-0.0448149911403158,-0.0463522872810354
2025-10-31,0.0574934455246083,0.0108289325696471,0.00670842741018274,0.0346870418766712
2025-11-28,0.0244148348833417,-0.0111783413075598,-0.0011978902056502,-0.00396928676360087
2025-12-31,-0.0378053191582587,0.00330200788565138,-0.00276758729461257,-0.00276758729461257
2026-01-30,-0.036470206014149,0.192959002683241,-0.106902032141655,-0.102550463152215
2026-02-27,0.0318063901889376,-0.0698137053090008,0.0325591118287993,0.0266978445653316
2026-03-30,-0.121571358375527,-0.131024541206025,-0.158121597335098,-0.178114398263987
2026-04-30,0.125782851253452,0.245887041621716,0.212638380895398,0.245499041154194
2026-05-29,0.0254307942201939,0.129889789382245,0.066295477747496,0.0485909879361315
2026-06-30,0.0169273098677871,0.0477836314702407,0.148570616282247,0.115806838808813
2026-07-31,-0.00962105457271201,-0.0243468841579307,-0.00859917160214518,-0.00815389937081179
