"date","NIFTY500_MOM50_TR","Momentum","Mom.Skew","Mom.Skew.LIQC","OmegaMom","Omega.Skew","Omega.Skew.LIQC"
2016-05-31,-0.0130259131630773,-0.0192512342812641,-0.0263706757497872,-0.0336635299548793,-0.00542182621064968,-0.0146421168657406,-0.0148992961661396
2016-06-30,0.0266946767277592,0.125006801990183,0.123569728084892,0.123871778268924,0.102371517402607,0.114626807204826,0.13497515141491
2016-07-29,0.0655419249374971,-0.0300089432403707,0.0053990432165254,0.0107799343252493,-0.0190522779824162,-0.0103817078348153,-0.00172880861261349
2016-08-31,0.0380401912812738,-0.0778087913024629,0.0780836980578075,0.0861417414883714,-0.0507190604296397,0.047144048333768,0.0462006347289328
2016-09-30,0.0037909248519159,0.0440788147744384,0.0305762463547894,0.0305730175661543,0.009614733426758,0.0244794348117092,0.0224206220635497
2016-10-28,0.0504349969562292,0.0995241905865336,0.127184228602993,0.0987676680490317,0.0866882603383177,0.129414676184207,0.112720819721293
2016-11-30,-0.0738134211386168,-0.173054176636379,-0.136822828353636,-0.115758877215977,-0.183791351050547,-0.171062123884666,-0.112915218041007
2016-12-30,-0.0488666159361439,-0.0058574827907627,-0.0332457636316359,-0.0353261424324106,-0.0151884475834911,-0.0303355276749254,-0.0365512091303453
2017-01-31,0.136072748448944,0.11688444988823,0.110224954847084,0.123082640518791,0.0991624256365933,0.112062595936804,0.120220402710648
2017-02-28,0.060991785851729,0.0542518446725035,0.0423408190107188,0.0401361865343333,0.041655907191543,0.0576817062960091,0.0576817062960091
2017-03-31,0.0551368852465108,0.0377740713865931,0.0757419757005529,0.0706068774817852,0.0632810178218053,0.0945460879583164,0.0811702494056448
2017-04-28,0.0490483791662029,0.0690788273803793,0.0580590967072825,0.0519994603118736,0.0359975937263124,0.0450989524646894,0.0342879197181094
2017-05-31,-0.0150315000073868,-0.014895103828267,-0.00719828186883198,0.0126754062699768,0.0168178356482942,0.00097761357673809,0.0146679892655033
2017-06-30,-0.009948044103541,0.0565981056615621,0.0277462164704818,0.0304265287697205,0.0248237510744347,0.0252572569066505,0.0349142725829183
2017-07-31,0.0716078524805661,0.070470409777696,0.0866910139464776,0.090986173063623,0.0443015759694139,0.080229715700578,0.086523838096118
2017-08-31,0.0409723560936108,0.0647278880740194,0.0596477516226042,0.0575899115446463,0.0348230880762166,0.0810653314380367,0.0613352748153899
2017-09-29,-0.00498153683189062,0.0487461390057058,0.0634868732173397,0.064909635339311,0.0339656154354271,0.0634868732173397,0.064909635339311
2017-10-31,0.0988472075398659,0.245798455017277,0.208608908933013,0.162914665776445,0.192466984445454,0.217248082930137,0.151473177907315
2017-11-30,-0.00523021942193203,0.0343019176458663,0.0508602422067757,0.081174788794893,0.0502620175090123,0.0219006820226,0.049263118942013
2017-12-29,0.0738118061431987,0.0369870640131222,0.0247256812234811,0.0391531868032402,0.0325968475270269,0.0255483471787998,0.0218476355354837
2018-01-31,-0.0271955713316238,0.0295238200881349,-0.00840003072234619,-0.0179546646210326,-0.0131290803988239,0.01144289298456,0.0103579871488704
2018-02-28,-0.0414477819775384,0.0120981519241148,-0.0252903802522755,-0.0393742721797089,0.00536282989565739,-0.0239439021046107,-0.0244554208549688
2018-03-28,-0.0329259369050376,-0.0465033185889551,-0.0546878470926779,-0.0619009610548593,-0.0299046683395445,-0.0546523878840953,-0.0509855826603866
2018-04-30,0.110593001297619,0.0926252544676032,0.0832216165997957,0.0832216165997957,0.113210548863294,0.0852715423183728,0.0890585029070743
2018-05-31,-0.0625828541513621,-0.0815512500952089,-0.0509215927778667,-0.0465637505067463,-0.0329158615950749,-0.0158540045311965,-0.0188878264068747
2018-06-29,-0.0324622756864241,-0.0888826237000778,-0.119874404387478,-0.116772779372049,-0.0401689213483124,-0.0806045634444881,-0.0913353648374574
2018-07-31,0.0632032793276094,0.0464976560387189,0.0704461212483045,0.0428220461631974,0.0579779223241494,0.0954934365448787,0.0555166272359093
2018-08-31,0.0629141084317635,0.0366782795621117,0.00429798587678709,0.013379094362344,0.013378237612653,0.043022372751151,0.0140846144781068
2018-09-28,-0.111412654525983,-0.18180851358489,-0.154284146807677,-0.154284146807677,-0.135424342239563,-0.114026626267896,-0.130276316924671
2018-10-31,-0.0269880017915904,-0.0178869621928914,-0.0761502358783693,-0.0753214515632602,-0.0579958852306236,-0.0608310811569845,-0.0608310811569845
2018-11-30,0.0192012691274273,-0.0811025803228628,-0.0254998102516939,-0.0279250176692453,-0.0482288134134554,-0.0219394337112307,-0.0307447178585962
2018-12-31,-0.0124323111548412,-0.0162964555706521,0.00454146199423899,-0.00414619608989275,0.00806308370124276,0.00943577656248462,-0.00439720776755625
2019-01-31,0.0310053107989408,-0.0471166491917339,-0.0640498874172137,-0.0605340247050785,-0.00189425697130008,-0.0626269301128243,-0.0557942498539202
2019-02-28,-0.00407631785633911,-0.0304601176282949,-0.041252040965002,-0.0205946045742483,-0.029980219667372,-0.0274785385474626,-0.0205946045742483
2019-03-29,0.0436429334028183,0.0431016322662736,0.0457515743286263,0.0459492137550366,0.0306440985156142,0.0431308556088519,0.0431308556088519
2019-04-30,0.0280400624401369,-0.00526009818662898,-0.00223009997962986,0.0129774792607709,0.00591559212900261,0.014087193776944,0.00852059843031805
2019-05-31,-0.0188803940816825,0.081173348832055,0.0589399245797289,0.0794474482908225,0.0280640967931478,0.0500388834053318,0.0647926401212351
2019-06-28,-0.0111391140625567,-0.0239994337411812,-0.0653020406969473,-0.0535557490718653,-0.0166661596961951,-0.0353809832279161,-0.0290071952094199
2019-07-31,-0.0823622192020858,-0.118886058509537,-0.0845538814518895,-0.0910924674058275,-0.0706192279830629,-0.0845538814518895,-0.0910924674058275
2019-08-30,-0.00628326915881061,0.0147918114381793,0.0166551705544298,0.0163710904589627,0.0255924909587546,0.0085407368874193,0.0231321888179614
2019-09-30,0.0507923030812087,0.0508746588500524,0.128140731308291,0.115898294464031,0.0331601955015757,0.127005409024895,0.114817526679876
2019-10-31,0.0329767076997303,0.0287331483581228,0.0168230942889112,0.0109661084022976,0.0446179094145462,0.0114116125184542,0.0109661084022976
2019-11-29,0.0114579530411758,0.0256838911506811,0.0174424845594654,0.034945327967167,0.00866087650121838,0.0336748538161862,0.0377735484029935
2019-12-31,0.0111093844541355,-0.0295478064704845,0.025238612013025,0.0311217895832234,-0.0209373352467204,0.0382289231446935,0.0265631765217875
